"","name","entropy"
"1","Im001.jpg",3.16839212141207
"2","Im002.jpg",3.057759773716
"3","Im003.jpg",3.16051936207143
"4","Im004.jpg",3.19473818556983
"5","Im005.jpg",3.22764075501451
"6","Im006.jpg",3.18249763513551
"7","Im007.jpg",3.2300192359702
"8","Im008.jpg",3.18658164778547
"9","Im009.jpg",3.15063255803016
"10","Im010.jpg",3.20653609933485
"11","Im011.jpg",3.20380493883364
"12","Im012.jpg",3.10404219425326
"13","Im013.jpg",3.07980164231593
"14","Im014.jpg",3.18355095816919
"15","Im015.jpg",3.14201376553144
"16","Im016.jpg",2.97570233318981
"17","Im017.jpg",3.21247912911179
"18","Im018.jpg",3.14772084098339
"19","Im019.jpg",3.0883104424022
"20","Im020.jpg",3.10148389679673
"21","Im021.jpg",3.1664174517508
"22","Im022.jpg",3.22782289033382
"23","Im023.jpg",3.21760493119488
"24","Im024.jpg",3.19591091763523
"25","Im025.jpg",3.21371149357313
"26","Im026.jpg",3.18117681981872
"27","Im027.jpg",3.17067411182313
"28","Im028.jpg",3.11425715050287
"29","Im029.jpg",3.12115036176332
"30","Im030.jpg",3.13129005738711
"31","Im031.jpg",3.16907702827686
"32","Im032.jpg",3.24797103875741
"33","Im033.jpg",3.24387561951599
"34","Im034.jpg",3.16959888826121
"35","Im035.jpg",3.20563864111959
"36","Im036.jpg",3.13197084025031
"37","Im037.jpg",3.17820340782275
"38","Im038.jpg",3.20524011295136
"39","Im039.jpg",3.23365534901345
"40","Im040.jpg",3.18428064983709
"41","Im041.jpg",3.14952877234439
"42","Im042.jpg",3.05601643959501
"43","Im043.jpg",3.22560828714634
"44","Im044.jpg",3.18292665013201
"45","Im045.jpg",3.12025306140453
"46","Im046.jpg",3.13246611196434
"47","Im047.jpg",3.2071758960229
"48","Im048.jpg",3.12269103330185
"49","Im049.jpg",3.23283782336752
"50","Im050.jpg",3.13604060979953
"51","Im051.jpg",3.2206184156981
"52","Im052.jpg",3.15104585553276
"53","Im053.jpg",3.21613323989242
"54","Im054.jpg",3.14962164263648
"55","Im055.jpg",3.07716149314984
"56","Im056.jpg",3.11325471979064
"57","Im057.jpg",3.22665478609934
"58","Im058.jpg",3.23627836338197
"59","Im059.jpg",3.22159521981362
"60","Im060.jpg",3.22606787243937
"61","Im061.jpg",3.17957183227876
"62","Im062.jpg",3.15143563312324
"63","Im063.jpg",3.20761661181528
"64","Im064.jpg",3.04957559182099
"65","Im065.jpg",3.17852426270874
"66","Im066.jpg",3.21373131522642
"67","Im067.jpg",3.20319276997279
"68","Im068.jpg",3.2147212979962
"69","Im069.jpg",3.05391486144691
"70","Im070.jpg",3.20325203783042
"71","Im071.jpg",3.19252556547922
"72","Im072.jpg",3.23509578716741
"73","Im073.jpg",3.23998917494086
"74","Im074.jpg",3.22211673640001
"75","Im075.jpg",3.23898508535542
"76","Im076.jpg",3.27436319669085
"77","Im077.jpg",3.12839462462367
"78","Im078.jpg",3.20538590015438
"79","Im079.jpg",3.18627274734859
"80","Im080.jpg",3.04007707820408
"81","Im081.jpg",3.04280218318427
"82","Im082.jpg",3.12193809971361
"83","Im083.jpg",3.19295300110745
"84","Im084.jpg",3.21402463902028
"85","Im085.jpg",3.14800636787234
"86","Im086.jpg",3.12295395370968
"87","Im087.jpg",3.15322058897728
"88","Im088.jpg",3.19637700924754
"89","Im089.jpg",3.18218127436873
"90","Im090.jpg",3.21378783395358
"91","Im091.jpg",3.1923775093355
"92","Im092.jpg",3.17240633009734
"93","Im093.jpg",3.21824979222356
"94","Im094.jpg",3.1599762365113
"95","Im095.jpg",3.17557787309942
"96","Im096.jpg",3.13640146445785
"97","Im097.jpg",3.17699153380967
"98","Im098.jpg",3.18496125645913
"99","Im099.jpg",3.10912239657399
