"","name","entropy"
"1","Im001.jpg",3.22746937347774
"2","Im002.jpg",3.04442043638321
"3","Im003.jpg",3.14108311838509
"4","Im004.jpg",3.19033524320222
"5","Im005.jpg",3.26391243968401
"6","Im006.jpg",3.22279268155777
"7","Im007.jpg",3.24332880022822
"8","Im008.jpg",3.21292192964575
"9","Im009.jpg",3.2025188866183
"10","Im010.jpg",3.201640474803
"11","Im011.jpg",3.20171562456283
"12","Im012.jpg",3.14624627977537
"13","Im013.jpg",3.13179652498346
"14","Im014.jpg",3.19877580712746
"15","Im015.jpg",3.18210651924057
"16","Im016.jpg",2.99730169152089
"17","Im017.jpg",3.24096294761121
"18","Im018.jpg",3.17016531304836
"19","Im019.jpg",3.17659763609571
"20","Im020.jpg",3.13060269010699
"21","Im021.jpg",3.18745741979589
"22","Im022.jpg",3.20197552238299
"23","Im023.jpg",3.19837182670428
"24","Im024.jpg",3.22247264153018
"25","Im025.jpg",3.25400988133033
"26","Im026.jpg",3.22516900105927
"27","Im027.jpg",3.20434521231046
"28","Im028.jpg",3.11062180742243
"29","Im029.jpg",3.10345211889202
"30","Im030.jpg",3.20949743246805
"31","Im031.jpg",3.21875326766645
"32","Im032.jpg",3.27518103438117
"33","Im033.jpg",3.27346283678004
"34","Im034.jpg",3.23573615531409
"35","Im035.jpg",3.26265693309507
"36","Im036.jpg",3.15424034101868
"37","Im037.jpg",3.14880779048817
"38","Im038.jpg",3.22091493142305
"39","Im039.jpg",3.24024039706396
"40","Im040.jpg",3.19081491648152
"41","Im041.jpg",3.18272267870272
"42","Im042.jpg",3.10011136214056
"43","Im043.jpg",3.25149560807017
"44","Im044.jpg",3.1714415030902
"45","Im045.jpg",3.10663707384966
"46","Im046.jpg",3.16942502473674
"47","Im047.jpg",3.22589768857926
"48","Im048.jpg",3.17800810992071
"49","Im049.jpg",3.25040010920718
"50","Im050.jpg",3.21292862001148
"51","Im051.jpg",3.25411440485289
"52","Im052.jpg",3.15671038197786
"53","Im053.jpg",3.22528482196197
"54","Im054.jpg",3.17799714985976
"55","Im055.jpg",3.11666017126104
"56","Im056.jpg",3.14828114216069
"57","Im057.jpg",3.25838672074912
"58","Im058.jpg",3.25419229199852
"59","Im059.jpg",3.23458835649791
"60","Im060.jpg",3.24877472842735
"61","Im061.jpg",3.2053866408902
"62","Im062.jpg",3.1047119336977
"63","Im063.jpg",3.19879747403111
"64","Im064.jpg",3.14284222208335
"65","Im065.jpg",3.20568314002936
"66","Im066.jpg",3.20444673467101
"67","Im067.jpg",3.19299298365601
"68","Im068.jpg",3.21131649331888
"69","Im069.jpg",3.02672893787357
"70","Im070.jpg",3.23264808507351
"71","Im071.jpg",3.22546553542242
"72","Im072.jpg",3.25862686392377
"73","Im073.jpg",3.25669704692646
"74","Im074.jpg",3.23269546803249
"75","Im075.jpg",3.25031245731247
"76","Im076.jpg",3.28258443470596
"77","Im077.jpg",3.14904492045904
"78","Im078.jpg",3.23045215894867
