"","name","entropy"
"1","Im001.jpg",3.22015016249204
"2","Im002.jpg",3.08580704801893
"3","Im003.jpg",3.14580098345081
"4","Im004.jpg",3.186013976753
"5","Im005.jpg",3.25933226316555
"6","Im006.jpg",3.2016859963275
"7","Im007.jpg",3.24529985635945
"8","Im008.jpg",3.20388413345145
"9","Im009.jpg",3.2045667841962
"10","Im010.jpg",3.18819074039846
"11","Im011.jpg",3.21739617552777
"12","Im012.jpg",3.11192429631599
"13","Im013.jpg",3.15904139282107
"14","Im014.jpg",3.20426645244329
"15","Im015.jpg",3.19955782691117
"16","Im016.jpg",3.02406423326043
"17","Im017.jpg",3.25092264975025
"18","Im018.jpg",3.19606823888337
"19","Im019.jpg",3.14943881297084
"20","Im020.jpg",3.17326761261839
"21","Im021.jpg",3.16355395666841
"22","Im022.jpg",3.21926459375903
"23","Im023.jpg",3.20761538915131
"24","Im024.jpg",3.22079442974044
"25","Im025.jpg",3.2364770063392
"26","Im026.jpg",3.23549140555982
"27","Im027.jpg",3.21293531162669
"28","Im028.jpg",3.14032628135591
"29","Im029.jpg",3.10548776164109
"30","Im030.jpg",3.18267395623439
"31","Im031.jpg",3.21592761164079
"32","Im032.jpg",3.27486800738139
"33","Im033.jpg",3.27239952660985
"34","Im034.jpg",3.21288272356017
"35","Im035.jpg",3.26257216884246
"36","Im036.jpg",3.14681110179302
"37","Im037.jpg",3.17414689471797
"38","Im038.jpg",3.2253091321646
"39","Im039.jpg",3.25504840118378
"40","Im040.jpg",3.22994870446281
"41","Im041.jpg",3.19281446222026
"42","Im042.jpg",3.08647111632581
"43","Im043.jpg",3.24204471979371
"44","Im044.jpg",3.15924198718413
"45","Im045.jpg",3.13166479276331
"46","Im046.jpg",3.16410723414533
"47","Im047.jpg",3.22851554084918
"48","Im048.jpg",3.16471626399666
"49","Im049.jpg",3.23834757655995
"50","Im050.jpg",3.18086187971254
"51","Im051.jpg",3.2535203499363
"52","Im052.jpg",3.1655589383012
"53","Im053.jpg",3.23693526377301
"54","Im054.jpg",3.17763598676573
"55","Im055.jpg",3.10689103538918
"56","Im056.jpg",3.13626372329267
"57","Im057.jpg",3.2314881152334
"58","Im058.jpg",3.2639227904757
"59","Im059.jpg",3.24904785335734
"60","Im060.jpg",3.23721227768315
"61","Im061.jpg",3.19257169570763
"62","Im062.jpg",3.15741044421479
"63","Im063.jpg",3.22559452388188
"64","Im064.jpg",3.11666488140456
"65","Im065.jpg",3.21802703712241
"66","Im066.jpg",3.21130285716443
"67","Im067.jpg",3.18189793706824
"68","Im068.jpg",3.22390119354044
"69","Im069.jpg",3.02861362065471
"70","Im070.jpg",3.22939656160537
"71","Im071.jpg",3.22446952880107
"72","Im072.jpg",3.25930972855459
"73","Im073.jpg",3.27515423294801
"74","Im074.jpg",3.2349406999529
"75","Im075.jpg",3.25462390793493
"76","Im076.jpg",3.27781925379493
"77","Im077.jpg",3.10964881562226
"78","Im078.jpg",3.21949432095848
"79","Im079.jpg",3.22833304060545
"80","Im080.jpg",3.09090195549853
"81","Im081.jpg",3.08424080525569
"82","Im082.jpg",3.11077152260157
"83","Im083.jpg",3.2175226808688
"84","Im084.jpg",3.20757951088325
"85","Im085.jpg",3.17194308836376
"86","Im086.jpg",3.13805145038015
"87","Im087.jpg",3.19693965664768
"88","Im088.jpg",3.20947647928913
"89","Im089.jpg",3.18763389426985
"90","Im090.jpg",3.23172793198909
"91","Im091.jpg",3.20519989176521
"92","Im092.jpg",3.20376491534518
"93","Im093.jpg",3.22767511512848
"94","Im094.jpg",3.14990852258298
"95","Im095.jpg",3.22953683693076
"96","Im096.jpg",3.1424830125498
"97","Im097.jpg",3.17970630166391
"98","Im098.jpg",3.19862342489214
"99","Im099.jpg",3.15501554987923
"100","Im100.jpg",3.22916303932454
"101","Im101.jpg",3.1668271316264
"102","Im102.jpg",3.20955038390782
"103","Im103.jpg",3.06910367217986
"104","Im104.jpg",3.14968870656418
"105","Im105.jpg",3.14089412234751
"106","Im106.jpg",3.23738170886883
"107","Im107.jpg",3.21264685514425
"108","Im108.jpg",3.25007178047376
"109","Im109.jpg",3.21662224924169
"110","Im110.jpg",3.18137306663986
"111","Im111.jpg",3.20974906228436
"112","Im112.jpg",3.18271154978752
"113","Im113.jpg",3.17845742458882
"114","Im114.jpg",3.18510484927271
"115","Im115.jpg",3.15924238250508
"116","Im116.jpg",3.15113439777028
"117","Im117.jpg",3.12979318169092
"118","Im118.jpg",3.16405344015957
"119","Im119.jpg",3.1277689609208
"120","Im120.jpg",3.18943657775115
"121","Im121.jpg",3.19445424584968
"122","Im122.jpg",3.13858026317673
"123","Im123.jpg",3.1306185205287
"124","Im124.jpg",3.18594732291847
"125","Im125.jpg",3.1853344578786
"126","Im126.jpg",3.14395034690631
"127","Im127.jpg",3.20369083944757
"128","Im128.jpg",3.15813632307141
"129","Im129.jpg",3.15442142964944
"130","Im130.jpg",3.20202426697163
"131","Im131.jpg",3.15812314559187
"132","Im132.jpg",3.24356313700247
"133","Im133.jpg",3.23095195522305
